('h143.dat', ('DOBMM', '(4.1836734693877551, 4.4285714285714288)'))
('h143.dat', ('DOBMM', '(4.4285714285714288, 4.6734693877551017)'))
('h143.dat', ('DOBMM', '(4.6734693877551017, 4.9183673469387754)'))
('h143.dat', ('DOBMM', '(5.1632653061224492, 5.408163265306122)'))
('h143.dat', ('DOBMM', '(5.408163265306122, 5.6530612244897958)'))
('h143.dat', ('DOBMM', '(5.6530612244897958, 5.8979591836734695)'))
('h143.dat', ('DOBMM', '(6.1428571428571423, 6.3877551020408161)'))
('h143.dat', ('DOBMM', '(6.3877551020408161, 6.6326530612244898)'))
('h143.dat', ('DOBMM', '(6.6326530612244898, 6.8775510204081627)'))
('h143.dat', ('DOBMM', '(7.1224489795918364, 7.3673469387755102)'))
('h143.dat', ('DOBMM', '(7.3673469387755102, 7.6122448979591839)'))
('h143.dat', ('DOBMM', '(7.6122448979591839, 7.8571428571428568)'))
('h143.dat', ('DOBMM', '(8.1020408163265305, 8.3469387755102034)'))
('h143.dat', ('DOBMM', '(8.3469387755102034, 8.591836734693878)'))
('h143.dat', ('DOBMM', '(8.591836734693878, 8.8367346938775508)'))
('h143.dat', ('DOBMM', '(9.0816326530612237, 9.3265306122448983)'))
('h143.dat', ('DOBMM', '(9.3265306122448983, 9.5714285714285712)'))
('h143.dat', ('DOBMM', '(9.5714285714285712, 9.816326530612244)'))
('h143.dat', ('DOBMM', '(10.061224489795919, 10.306122448979592)'))
('h143.dat', ('DOBMM', '(10.306122448979592, 10.551020408163264)'))
('h143.dat', ('DOBMM', '(10.551020408163264, 10.795918367346939)'))
('h143.dat', ('DOBMM', '(11.040816326530612, 11.285714285714285)'))
('h143.dat', ('DOBMM', '(11.285714285714285, 11.530612244897959)'))
('h143.dat', ('DOBMM', '(11.530612244897959, 11.775510204081632)'))
('h143.dat', ('DOBMM', '(12.020408163265305, 12.26530612244898)'))
('h143.dat', ('DOBMM', '(12.26530612244898, 12.510204081632653)'))
('h143.dat', ('DOBMM', '(12.510204081632653, 12.755102040816325)'))
('h143.dat', ('DOBMM', '(12.755102040816325, 13.0)'))
('h143.dat', ('HONRDC13', '(-8.7142857142857135, -8.4285714285714288)'))
('h143.dat', ('HONRDC13', '(-8.4285714285714288, -8.1428571428571423)'))
('h143.dat', ('HONRDC13', '(-7.8571428571428577, -7.5714285714285712)'))
('h143.dat', ('HONRDC13', '(-7.5714285714285712, -7.2857142857142856)'))
('h143.dat', ('HONRDC13', '(-7.2857142857142856, -7.0)'))
('h143.dat', ('HONRDC13', '(-6.7142857142857144, -6.4285714285714288)'))
('h143.dat', ('HONRDC13', '(-6.4285714285714288, -6.1428571428571432)'))
('h143.dat', ('HONRDC13', '(-6.1428571428571432, -5.8571428571428577)'))
('h143.dat', ('HONRDC13', '(-5.8571428571428577, -5.5714285714285712)'))
('h143.dat', ('HONRDC13', '(-5.5714285714285712, -5.2857142857142865)'))
('h143.dat', ('HONRDC13', '(-5.2857142857142865, -5.0)'))
('h143.dat', ('HONRDC13', '(-5.0, -4.7142857142857144)'))
('h143.dat', ('HONRDC13', '(-4.7142857142857144, -4.4285714285714288)'))
('h143.dat', ('HONRDC13', '(-4.4285714285714288, -4.1428571428571432)'))
('h143.dat', ('HONRDC13', '(-4.1428571428571432, -3.8571428571428577)'))
('h143.dat', ('HONRDC13', '(-3.8571428571428577, -3.5714285714285721)'))
('h143.dat', ('HONRDC13', '(-3.5714285714285721, -3.2857142857142865)'))
('h143.dat', ('HONRDC13', '(-3.2857142857142865, -3.0)'))
('h143.dat', ('HONRDC13', '(-3.0, -2.7142857142857144)'))
('h143.dat', ('HONRDC13', '(-2.7142857142857144, -2.4285714285714288)'))
('h143.dat', ('HONRDC13', '(-2.4285714285714288, -2.1428571428571432)'))
('h143.dat', ('HONRDC13', '(-2.1428571428571432, -1.8571428571428577)'))
('h143.dat', ('HONRDC13', '(-1.8571428571428577, -1.5714285714285721)'))
('h143.dat', ('HONRDC13', '(-1.5714285714285721, -1.2857142857142865)'))
('h143.dat', ('HONRDC13', '(-1.2857142857142865, -1.0)'))
('h143.dat', ('HONRDC13', '(-1.0, -0.7142857142857153)'))
('h143.dat', ('HONRDC13', '(-0.7142857142857153, -0.42857142857142883)'))
('h143.dat', ('HONRDC13', '(-0.42857142857142883, -0.14285714285714413)'))
('h143.dat', ('HONRDC13', '(-0.14285714285714413, 0.14285714285714235)'))
('h143.dat', ('HONRDC13', '(0.14285714285714235, 0.42857142857142883)'))
('h143.dat', ('HONRDC13', '(0.42857142857142883, 0.71428571428571352)'))
('h143.dat', ('HONRDC13', '(0.71428571428571352, 1.0)'))
('h143.dat', ('HONRDC13', '(1.2857142857142847, 1.5714285714285712)'))
('h143.dat', ('HONRDC13', '(1.5714285714285712, 1.8571428571428559)'))
('h143.dat', ('HONRDC13', '(2.1428571428571423, 2.428571428571427)'))
('h143.dat', ('HONRDC13', '(2.428571428571427, 2.7142857142857135)'))
('h143.dat', ('HONRDC13', '(2.7142857142857135, 3.0)'))
('h143.dat', ('HONRDC13', '(3.2857142857142847, 3.5714285714285712)'))
('h143.dat', ('HONRDC13', '(3.5714285714285712, 3.8571428571428559)'))
('h143.dat', ('HONRDC13', '(4.1428571428571423, 4.428571428571427)'))
('h143.dat', ('HONRDC13', '(4.428571428571427, 4.7142857142857135)'))
('h143.dat', ('HONRDC13', '(4.7142857142857135, 5.0)'))
('h143.dat', ('HRWAY13', '(-8.6530612244897966, -8.3061224489795915)'))
('h143.dat', ('HRWAY13', '(-8.3061224489795915, -7.9591836734693882)'))
('h143.dat', ('HRWAY13', '(-7.9591836734693882, -7.6122448979591839)'))
('h143.dat', ('HRWAY13', '(-7.6122448979591839, -7.2653061224489797)'))
('h143.dat', ('HRWAY13', '(-7.2653061224489797, -6.9183673469387754)'))
('h143.dat', ('HRWAY13', '(-6.9183673469387754, -6.5714285714285712)'))
('h143.dat', ('HRWAY13', '(-6.5714285714285712, -6.2244897959183678)'))
('h143.dat', ('HRWAY13', '(-6.2244897959183678, -5.8775510204081627)'))
('h143.dat', ('HRWAY13', '(-5.8775510204081627, -5.5306122448979593)'))
('h143.dat', ('HRWAY13', '(-5.5306122448979593, -5.1836734693877551)'))
('h143.dat', ('HRWAY13', '(-5.1836734693877551, -4.8367346938775508)'))
('h143.dat', ('HRWAY13', '(-4.8367346938775508, -4.4897959183673466)'))
('h143.dat', ('HRWAY13', '(-4.4897959183673466, -4.1428571428571432)'))
('h143.dat', ('HRWAY13', '(-4.1428571428571432, -3.795918367346939)'))
('h143.dat', ('HRWAY13', '(-3.795918367346939, -3.4489795918367347)'))
('h143.dat', ('HRWAY13', '(-3.4489795918367347, -3.1020408163265305)'))
('h143.dat', ('HRWAY13', '(-3.1020408163265305, -2.7551020408163263)'))
('h143.dat', ('HRWAY13', '(-2.7551020408163263, -2.4081632653061229)'))
('h143.dat', ('HRWAY13', '(-2.4081632653061229, -2.0612244897959187)'))
('h143.dat', ('HRWAY13', '(-2.0612244897959187, -1.7142857142857144)'))
('h143.dat', ('HRWAY13', '(-1.7142857142857144, -1.3673469387755102)'))
('h143.dat', ('HRWAY13', '(-1.3673469387755102, -1.0204081632653059)'))
('h143.dat', ('HRWAY13', '(-0.67346938775510168, -0.32653061224489832)'))
('h143.dat', ('HRWAY13', '(-0.32653061224489832, 0.020408163265306811)'))
('h143.dat', ('HRWAY13', '(0.020408163265306811, 0.36734693877551017)'))
('h143.dat', ('HRWAY13', '(0.36734693877551017, 0.71428571428571352)'))
('h143.dat', ('HRWAY13', '(1.0612244897959187, 1.408163265306122)'))
('h143.dat', ('HRWAY13', '(1.408163265306122, 1.7551020408163271)'))
('h143.dat', ('HRWAY13', '(2.1020408163265305, 2.4489795918367339)'))
('h143.dat', ('HRWAY13', '(2.4489795918367339, 2.795918367346939)'))
('h143.dat', ('HRWAY13', '(3.1428571428571423, 3.4897959183673475)'))
('h143.dat', ('HRWAY13', '(3.4897959183673475, 3.8367346938775508)'))
('h143.dat', ('HRWAY13', '(4.1836734693877542, 4.5306122448979593)'))
('h143.dat', ('HRWAY13', '(4.5306122448979593, 4.8775510204081627)'))
('h143.dat', ('HRWAY13', '(5.2244897959183678, 5.5714285714285712)'))
('h143.dat', ('HRWAY13', '(5.5714285714285712, 5.9183673469387745)'))
('h143.dat', ('HRWAY13', '(6.2653061224489797, 6.612244897959183)'))
('h143.dat', ('HRWAY13', '(6.612244897959183, 6.9591836734693882)'))
('h143.dat', ('HRWAY13', '(6.9591836734693882, 7.3061224489795933)'))
('h143.dat', ('HRWAY13', '(7.3061224489795933, 7.6530612244897966)'))
('h143.dat', ('HRWAY13', '(7.6530612244897966, 8.0)'))
('h143.dat', ('MCARE13', '(1.0408163265306123, 1.0816326530612246)'))
('h143.dat', ('MCARE13', '(1.0816326530612246, 1.1224489795918366)'))
('h143.dat', ('MCARE13', '(1.1224489795918366, 1.1632653061224489)'))
('h143.dat', ('MCARE13', '(1.1632653061224489, 1.2040816326530612)'))
('h143.dat', ('MCARE13', '(1.2040816326530612, 1.2448979591836735)'))
('h143.dat', ('MCARE13', '(1.2448979591836735, 1.2857142857142856)'))
('h143.dat', ('MCARE13', '(1.2857142857142856, 1.3265306122448979)'))
('h143.dat', ('MCARE13', '(1.3265306122448979, 1.3673469387755102)'))
('h143.dat', ('MCARE13', '(1.3673469387755102, 1.4081632653061225)'))
('h143.dat', ('MCARE13', '(1.4081632653061225, 1.4489795918367347)'))
('h143.dat', ('MCARE13', '(1.4489795918367347, 1.489795918367347)'))
('h143.dat', ('MCARE13', '(1.489795918367347, 1.5306122448979591)'))
('h143.dat', ('MCARE13', '(1.5306122448979591, 1.5714285714285714)'))
('h143.dat', ('MCARE13', '(1.5714285714285714, 1.6122448979591835)'))
('h143.dat', ('MCARE13', '(1.6122448979591835, 1.6530612244897958)'))
('h143.dat', ('MCARE13', '(1.6530612244897958, 1.693877551020408)'))
('h143.dat', ('MCARE13', '(1.693877551020408, 1.7346938775510203)'))
('h143.dat', ('MCARE13', '(1.7346938775510203, 1.7755102040816326)'))
('h143.dat', ('MCARE13', '(1.7755102040816326, 1.8163265306122449)'))
('h143.dat', ('MCARE13', '(1.8163265306122449, 1.8571428571428572)'))
('h143.dat', ('MCARE13', '(1.8571428571428572, 1.8979591836734693)'))
('h143.dat', ('MCARE13', '(1.8979591836734693, 1.9387755102040816)'))
('h143.dat', ('MCARE13', '(1.9387755102040816, 1.9795918367346939)'))
('h143.dat', ('MCARE13', '(2.0204081632653059, 2.0612244897959182)'))
('h143.dat', ('MCARE13', '(2.0612244897959182, 2.1020408163265305)'))
('h143.dat', ('MCARE13', '(2.1020408163265305, 2.1428571428571428)'))
('h143.dat', ('MCARE13', '(2.1428571428571428, 2.1836734693877551)'))
('h143.dat', ('MCARE13', '(2.1836734693877551, 2.2244897959183669)'))
('h143.dat', ('MCARE13', '(2.2244897959183669, 2.2653061224489797)'))
('h143.dat', ('MCARE13', '(2.2653061224489797, 2.3061224489795915)'))
('h143.dat', ('MCARE13', '(2.3061224489795915, 2.3469387755102042)'))
('h143.dat', ('MCARE13', '(2.3469387755102042, 2.3877551020408161)'))
('h143.dat', ('MCARE13', '(2.3877551020408161, 2.4285714285714284)'))
('h143.dat', ('MCARE13', '(2.4285714285714284, 2.4693877551020407)'))
('h143.dat', ('MCARE13', '(2.4693877551020407, 2.510204081632653)'))
('h143.dat', ('MCARE13', '(2.510204081632653, 2.5510204081632653)'))
('h143.dat', ('MCARE13', '(2.5510204081632653, 2.5918367346938771)'))
('h143.dat', ('MCARE13', '(2.5918367346938771, 2.6326530612244898)'))
('h143.dat', ('MCARE13', '(2.6326530612244898, 2.6734693877551017)'))
('h143.dat', ('MCARE13', '(2.6734693877551017, 2.7142857142857144)'))
('h143.dat', ('MCARE13', '(2.7142857142857144, 2.7551020408163263)'))
('h143.dat', ('MCARE13', '(2.7551020408163263, 2.7959183673469385)'))
('h143.dat', ('MCARE13', '(2.7959183673469385, 2.8367346938775508)'))
('h143.dat', ('MCARE13', '(2.8367346938775508, 2.8775510204081631)'))
('h143.dat', ('MCARE13', '(2.8775510204081631, 2.9183673469387754)'))
('h143.dat', ('MCARE13', '(2.9183673469387754, 2.9591836734693877)'))
('h143.dat', ('MCARE13', '(2.9591836734693877, 3.0)'))
('h143.dat', ('UNABLE13', '(-7.7755102040816331, -7.5510204081632653)'))
('h143.dat', ('UNABLE13', '(-7.5510204081632653, -7.3265306122448983)'))
('h143.dat', ('UNABLE13', '(-7.3265306122448983, -7.1020408163265305)'))
('h143.dat', ('UNABLE13', '(-7.1020408163265305, -6.8775510204081636)'))
('h143.dat', ('UNABLE13', '(-6.8775510204081636, -6.6530612244897958)'))
('h143.dat', ('UNABLE13', '(-6.6530612244897958, -6.4285714285714288)'))
('h143.dat', ('UNABLE13', '(-6.4285714285714288, -6.204081632653061)'))
('h143.dat', ('UNABLE13', '(-6.204081632653061, -5.9795918367346941)'))
('h143.dat', ('UNABLE13', '(-5.9795918367346941, -5.7551020408163271)'))
('h143.dat', ('UNABLE13', '(-5.7551020408163271, -5.5306122448979593)'))
('h143.dat', ('UNABLE13', '(-5.5306122448979593, -5.3061224489795915)'))
('h143.dat', ('UNABLE13', '(-5.3061224489795915, -5.0816326530612246)'))
('h143.dat', ('UNABLE13', '(-5.0816326530612246, -4.8571428571428577)'))
('h143.dat', ('UNABLE13', '(-4.8571428571428577, -4.6326530612244898)'))
('h143.dat', ('UNABLE13', '(-4.6326530612244898, -4.408163265306122)'))
('h143.dat', ('UNABLE13', '(-4.408163265306122, -4.1836734693877551)'))
('h143.dat', ('UNABLE13', '(-4.1836734693877551, -3.9591836734693882)'))
('h143.dat', ('UNABLE13', '(-3.9591836734693882, -3.7346938775510203)'))
('h143.dat', ('UNABLE13', '(-3.7346938775510203, -3.5102040816326534)'))
('h143.dat', ('UNABLE13', '(-3.5102040816326534, -3.2857142857142856)'))
('h143.dat', ('UNABLE13', '(-3.2857142857142856, -3.0612244897959187)'))
('h143.dat', ('UNABLE13', '(-3.0612244897959187, -2.8367346938775508)'))
('h143.dat', ('UNABLE13', '(-2.8367346938775508, -2.6122448979591839)'))
('h143.dat', ('UNABLE13', '(-2.6122448979591839, -2.3877551020408161)'))
('h143.dat', ('UNABLE13', '(-2.3877551020408161, -2.1632653061224492)'))
('h143.dat', ('UNABLE13', '(-2.1632653061224492, -1.9387755102040813)'))
('h143.dat', ('UNABLE13', '(-1.9387755102040813, -1.7142857142857144)'))
('h143.dat', ('UNABLE13', '(-1.7142857142857144, -1.4897959183673466)'))
('h143.dat', ('UNABLE13', '(-1.4897959183673466, -1.2653061224489797)'))
('h143.dat', ('UNABLE13', '(-1.2653061224489797, -1.0408163265306118)'))
('h143.dat', ('UNABLE13', '(-0.81632653061224492, -0.59183673469387799)'))
('h143.dat', ('UNABLE13', '(-0.59183673469387799, -0.36734693877551017)'))
('h143.dat', ('UNABLE13', '(-0.36734693877551017, -0.14285714285714324)'))
('h143.dat', ('UNABLE13', '(-0.14285714285714324, 0.081632653061223692)'))
('h143.dat', ('UNABLE13', '(0.081632653061223692, 0.30612244897959151)'))
('h143.dat', ('UNABLE13', '(0.30612244897959151, 0.53061224489795933)'))
('h143.dat', ('UNABLE13', '(0.53061224489795933, 0.75510204081632715)'))
('h143.dat', ('UNABLE13', '(0.75510204081632715, 0.97959183673469319)'))
('h143.dat', ('UNABLE13', '(1.204081632653061, 1.4285714285714288)'))
('h143.dat', ('UNABLE13', '(1.4285714285714288, 1.6530612244897966)'))
('h143.dat', ('UNABLE13', '(1.6530612244897966, 1.8775510204081627)'))
('h143.dat', ('UNABLE13', '(2.1020408163265305, 2.3265306122448983)'))
('h143.dat', ('UNABLE13', '(2.3265306122448983, 2.5510204081632661)'))
('h143.dat', ('UNABLE13', '(2.5510204081632661, 2.7755102040816322)'))
('h143.dat', ('UNABLE13', '(2.7755102040816322, 3.0)'))
('h143.dat', ('HRWAG13X', '(-8.408775510204082, -6.817551020408164)'))
('h143.dat', ('HRWAG13X', '(-6.817551020408164, -5.2263265306122451)'))
('h143.dat', ('HRWAG13X', '(-5.2263265306122451, -3.635102040816327)'))
('h143.dat', ('HRWAG13X', '(-3.635102040816327, -2.043877551020409)'))
('h143.dat', ('HRWAG13X', '(66.378775510204079, 67.969999999999999)'))
('h143.dat', ('FAMSIZ13', '(-1.0, -0.65306122448979598)'))
('h143.dat', ('FAMSIZ13', '(-0.65306122448979598, -0.30612244897959184)'))
('h143.dat', ('FAMSIZ13', '(-0.30612244897959184, 0.04081632653061229)'))
('h143.dat', ('FAMSIZ13', '(0.04081632653061229, 0.38775510204081631)'))
('h143.dat', ('FAMSIZ13', '(0.38775510204081631, 0.73469387755102034)'))
('h143.dat', ('FAMSIZ13', '(1.0816326530612246, 1.4285714285714284)'))
('h143.dat', ('FAMSIZ13', '(1.4285714285714284, 1.7755102040816326)'))
('h143.dat', ('FAMSIZ13', '(2.1224489795918369, 2.4693877551020407)'))
('h143.dat', ('FAMSIZ13', '(2.4693877551020407, 2.8163265306122449)'))
('h143.dat', ('FAMSIZ13', '(3.1632653061224492, 3.5102040816326534)'))
('h143.dat', ('FAMSIZ13', '(3.5102040816326534, 3.8571428571428568)'))
('h143.dat', ('FAMSIZ13', '(4.204081632653061, 4.5510204081632653)'))
('h143.dat', ('FAMSIZ13', '(4.5510204081632653, 4.8979591836734695)'))
('h143.dat', ('FAMSIZ13', '(5.2448979591836737, 5.5918367346938771)'))
('h143.dat', ('FAMSIZ13', '(5.5918367346938771, 5.9387755102040813)'))
('h143.dat', ('FAMSIZ13', '(6.2857142857142856, 6.6326530612244898)'))
('h143.dat', ('FAMSIZ13', '(6.6326530612244898, 6.9795918367346941)'))
('h143.dat', ('FAMSIZ13', '(7.3265306122448983, 7.6734693877551017)'))
('h143.dat', ('FAMSIZ13', '(8.0204081632653068, 8.3673469387755102)'))
('h143.dat', ('FAMSIZ13', '(8.3673469387755102, 8.7142857142857135)'))
('h143.dat', ('FAMSIZ13', '(9.0612244897959187, 9.408163265306122)'))
('h143.dat', ('FAMSIZ13', '(9.408163265306122, 9.7551020408163271)'))
('h143.dat', ('FAMSIZ13', '(10.102040816326531, 10.448979591836734)'))
('h143.dat', ('FAMSIZ13', '(10.448979591836734, 10.795918367346939)'))
('h143.dat', ('FAMSIZ13', '(11.142857142857142, 11.489795918367347)'))
('h143.dat', ('FAMSIZ13', '(11.489795918367347, 11.836734693877551)'))
('h143.dat', ('FAMSIZ13', '(12.183673469387754, 12.530612244897959)'))
('h143.dat', ('FAMSIZ13', '(12.530612244897959, 12.877551020408163)'))
('h143.dat', ('FAMSIZ13', '(12.877551020408163, 13.224489795918368)'))
('h143.dat', ('FAMSIZ13', '(13.224489795918368, 13.571428571428571)'))
('h143.dat', ('FAMSIZ13', '(13.571428571428571, 13.918367346938775)'))
('h143.dat', ('FAMSIZ13', '(14.26530612244898, 14.612244897959183)'))
('h143.dat', ('FAMSIZ13', '(14.612244897959183, 14.959183673469388)'))
('h143.dat', ('FAMSIZ13', '(15.306122448979593, 15.653061224489797)'))
('h143.dat', ('FAMSIZ13', '(15.653061224489797, 16.0)'))
('h143.dat', ('IADLHP13', '(-8.7551020408163271, -8.5102040816326525)'))
('h143.dat', ('IADLHP13', '(-8.5102040816326525, -8.2653061224489797)'))
('h143.dat', ('IADLHP13', '(-8.2653061224489797, -8.0204081632653068)'))
('h143.dat', ('IADLHP13', '(-7.7755102040816322, -7.5306122448979593)'))
('h143.dat', ('IADLHP13', '(-7.5306122448979593, -7.2857142857142856)'))
('h143.dat', ('IADLHP13', '(-7.2857142857142856, -7.0408163265306118)'))
('h143.dat', ('IADLHP13', '(-6.795918367346939, -6.5510204081632653)'))
('h143.dat', ('IADLHP13', '(-6.5510204081632653, -6.3061224489795915)'))
('h143.dat', ('IADLHP13', '(-6.3061224489795915, -6.0612244897959187)'))
('h143.dat', ('IADLHP13', '(-6.0612244897959187, -5.8163265306122449)'))
('h143.dat', ('IADLHP13', '(-5.8163265306122449, -5.5714285714285712)'))
('h143.dat', ('IADLHP13', '(-5.5714285714285712, -5.3265306122448983)'))
('h143.dat', ('IADLHP13', '(-5.3265306122448983, -5.0816326530612246)'))
('h143.dat', ('IADLHP13', '(-5.0816326530612246, -4.8367346938775508)'))
('h143.dat', ('IADLHP13', '(-4.8367346938775508, -4.591836734693878)'))
('h143.dat', ('IADLHP13', '(-4.591836734693878, -4.3469387755102042)'))
('h143.dat', ('IADLHP13', '(-4.3469387755102042, -4.1020408163265305)'))
('h143.dat', ('IADLHP13', '(-4.1020408163265305, -3.8571428571428577)'))
('h143.dat', ('IADLHP13', '(-3.8571428571428577, -3.6122448979591839)'))
('h143.dat', ('IADLHP13', '(-3.6122448979591839, -3.3673469387755102)'))
('h143.dat', ('IADLHP13', '(-3.3673469387755102, -3.1224489795918373)'))
('h143.dat', ('IADLHP13', '(-3.1224489795918373, -2.8775510204081636)'))
('h143.dat', ('IADLHP13', '(-2.8775510204081636, -2.6326530612244898)'))
('h143.dat', ('IADLHP13', '(-2.6326530612244898, -2.3877551020408161)'))
('h143.dat', ('IADLHP13', '(-2.3877551020408161, -2.1428571428571432)'))
('h143.dat', ('IADLHP13', '(-2.1428571428571432, -1.8979591836734695)'))
('h143.dat', ('IADLHP13', '(-1.8979591836734695, -1.6530612244897958)'))
('h143.dat', ('IADLHP13', '(-1.6530612244897958, -1.4081632653061229)'))
('h143.dat', ('IADLHP13', '(-1.4081632653061229, -1.1632653061224492)'))
('h143.dat', ('IADLHP13', '(-1.1632653061224492, -0.91836734693877631)'))
('h143.dat', ('IADLHP13', '(-0.91836734693877631, -0.67346938775510168)'))
('h143.dat', ('IADLHP13', '(-0.67346938775510168, -0.42857142857142883)'))
('h143.dat', ('IADLHP13', '(-0.42857142857142883, -0.18367346938775597)'))
('h143.dat', ('IADLHP13', '(-0.18367346938775597, 0.061224489795918657)'))
('h143.dat', ('IADLHP13', '(0.061224489795918657, 0.30612244897959151)'))
('h143.dat', ('IADLHP13', '(0.30612244897959151, 0.55102040816326436)'))
('h143.dat', ('IADLHP13', '(0.55102040816326436, 0.79591836734693899)'))
('h143.dat', ('IADLHP13', '(1.0408163265306118, 1.2857142857142847)'))
('h143.dat', ('IADLHP13', '(1.2857142857142847, 1.5306122448979593)'))
('h143.dat', ('IADLHP13', '(1.5306122448979593, 1.7755102040816322)'))
('h143.dat', ('IADLHP13', '(2.020408163265305, 2.2653061224489797)'))
('h143.dat', ('IADLHP13', '(2.2653061224489797, 2.5102040816326525)'))
('h143.dat', ('IADLHP13', '(2.5102040816326525, 2.7551020408163254)'))
('h143.dat', ('IADLHP13', '(2.7551020408163254, 3.0)'))
('h143.dat', ('SPOUID13', '(119.30612244897959, 137.61224489795919)'))
('h143.dat', ('SPOUID13', '(137.61224489795919, 155.91836734693879)'))
('h143.dat', ('SPOUID13', '(155.91836734693879, 174.22448979591837)'))
('h143.dat', ('SPOUID13', '(174.22448979591837, 192.53061224489795)'))
('h143.dat', ('SPOUID13', '(210.83673469387756, 229.14285714285717)'))
('h143.dat', ('SPOUID13', '(229.14285714285717, 247.44897959183675)'))
('h143.dat', ('SPOUID13', '(247.44897959183675, 265.75510204081633)'))
('h143.dat', ('SPOUID13', '(265.75510204081633, 284.0612244897959)'))
('h143.dat', ('SPOUID13', '(320.67346938775512, 338.9795918367347)'))
('h143.dat', ('SPOUID13', '(338.9795918367347, 357.28571428571433)'))
('h143.dat', ('SPOUID13', '(357.28571428571433, 375.59183673469391)'))
('h143.dat', ('SPOUID13', '(375.59183673469391, 393.89795918367349)'))
('h143.dat', ('SPOUID13', '(412.20408163265307, 430.51020408163265)'))
('h143.dat', ('SPOUID13', '(430.51020408163265, 448.81632653061229)'))
('h143.dat', ('SPOUID13', '(448.81632653061229, 467.12244897959187)'))
('h143.dat', ('SPOUID13', '(467.12244897959187, 485.42857142857144)'))
('h143.dat', ('SPOUID13', '(485.42857142857144, 503.73469387755108)'))
('h143.dat', ('SPOUID13', '(503.73469387755108, 522.0408163265306)'))
('h143.dat', ('SPOUID13', '(522.0408163265306, 540.34693877551024)'))
('h143.dat', ('SPOUID13', '(540.34693877551024, 558.65306122448987)'))
('h143.dat', ('SPOUID13', '(558.65306122448987, 576.9591836734694)'))
('h143.dat', ('SPOUID13', '(576.9591836734694, 595.26530612244903)'))
('h143.dat', ('SPOUID13', '(595.26530612244903, 613.57142857142867)'))
('h143.dat', ('SPOUID13', '(613.57142857142867, 631.87755102040819)'))
('h143.dat', ('SPOUID13', '(631.87755102040819, 650.18367346938783)'))
('h143.dat', ('SPOUID13', '(650.18367346938783, 668.48979591836735)'))
('h143.dat', ('SPOUID13', '(668.48979591836735, 686.79591836734699)'))
('h143.dat', ('SPOUID13', '(686.79591836734699, 705.10204081632662)'))
('h143.dat', ('SPOUID13', '(705.10204081632662, 723.40816326530614)'))
('h143.dat', ('SPOUID13', '(723.40816326530614, 741.71428571428578)'))
('h143.dat', ('SPOUID13', '(741.71428571428578, 760.0204081632653)'))
('h143.dat', ('SPOUID13', '(760.0204081632653, 778.32653061224494)'))
('h143.dat', ('SPOUID13', '(778.32653061224494, 796.63265306122457)'))
('h143.dat', ('SPOUID13', '(796.63265306122457, 814.9387755102041)'))
('h143.dat', ('SPOUID13', '(814.9387755102041, 833.24489795918373)'))
('h143.dat', ('SPOUID13', '(833.24489795918373, 851.55102040816337)'))
('h143.dat', ('SPOUID13', '(851.55102040816337, 869.85714285714289)'))
('h143.dat', ('SPOUID13', '(869.85714285714289, 888.16326530612253)'))
('h143.dat', ('SPOUID13', '(888.16326530612253, 906.46938775510216)'))
('h143.dat', ('SPOUID13', '(906.46938775510216, 924.77551020408168)'))
('h143.dat', ('SPOUID13', '(924.77551020408168, 943.08163265306132)'))
('h143.dat', ('SPOUID13', '(943.08163265306132, 961.38775510204084)'))
('h143.dat', ('SPOUID13', '(961.38775510204084, 979.69387755102048)'))
('h143.dat', ('NUMEMP13', '(209.57142857142856, 219.9795918367347)'))
('h143.dat', ('NUMEMP13', '(282.42857142857144, 292.83673469387753)'))
('h143.dat', ('NUMEMP13', '(303.24489795918367, 313.65306122448976)'))
('h143.dat', ('NUMEMP13', '(365.69387755102036, 376.10204081632651)'))
('h143.dat', ('NUMEMP13', '(386.51020408163265, 396.91836734693874)'))
('h143.dat', ('NUMEMP13', '(428.14285714285711, 438.55102040816325)'))
('h143.dat', ('NUMEMP13', '(438.55102040816325, 448.9591836734694)'))
('h143.dat', ('NUMEMP13', '(459.36734693877548, 469.77551020408163)'))
('h143.dat', ('NUMEMP13', '(469.77551020408163, 480.18367346938771)'))
('h143.dat', ('NUMEMP13', '(480.18367346938771, 490.59183673469386)'))
('h143.dat', ('EDUCYR', '(-7.8979591836734695, -7.3469387755102042)'))
('h143.dat', ('EDUCYR', '(-6.795918367346939, -6.2448979591836737)'))
('h143.dat', ('EDUCYR', '(-6.2448979591836737, -5.6938775510204085)'))
('h143.dat', ('EDUCYR', '(-5.6938775510204085, -5.1428571428571432)'))
('h143.dat', ('EDUCYR', '(-5.1428571428571432, -4.591836734693878)'))
('h143.dat', ('EDUCYR', '(-4.591836734693878, -4.0408163265306127)'))
('h143.dat', ('EDUCYR', '(-4.0408163265306127, -3.4897959183673475)'))
('h143.dat', ('EDUCYR', '(-3.4897959183673475, -2.9387755102040822)'))
('h143.dat', ('EDUCYR', '(-2.9387755102040822, -2.387755102040817)'))
('h143.dat', ('EDUCYR', '(-2.387755102040817, -1.8367346938775517)'))
('h143.dat', ('EDUCYR', '(-1.8367346938775517, -1.2857142857142865)'))
('h143.dat', ('EDUCYR', '(-0.73469387755102034, -0.18367346938775597)'))
('h143.dat', ('EDUCYR', '(0.36734693877550839, 0.91836734693877453)'))
